langCode	pageTitle	resultFilePage	source	confidence_class	rating
en	Sheetal_Pandey	File:Venus_and_Adonis_Met_DP891482.jpg	ms	low	-1
en	Shooting_at_the_Friendship_Games	File:11th_Korean_American_Friendship_Cultural_Festival_strengthens_bonds_141025-F-HG907-067.jpg	ms	low	-1
en	Shooting_at_the_Friendship_Games	File:U.S._Womens_Volleyball_team_CISM_2007_spike2.jpg	ms	low	-1
en	SR_departmental_locomotives	File:SR_1638_Bluebell_Railway_22-10-2010_(13).jpg	ms	low	1
en	SR_departmental_locomotives	File:SR_1638_Bluebell_Railway_22-10-2010_(5).jpg	ms	low	1
en	SR_departmental_locomotives	File:SR_1638_Bluebell_Railway_22-10-2010_(23).jpg	ms	low	0
en	SR_departmental_locomotives	File:SR_1638_Bluebell_Railway_22-10-2010_(9).jpg	ms	low	1
en	Steve_F._Anderson	File:Kadena_Silver_Flag_site_officially_stands_down,_moves_to_Guam_140221-F-LH638-158.jpg	ms	low	-1
en	Steve_F._Anderson	File:C._Erik_Ridderstedt,_Birgit_Ridderstedt_&_Jacob_Demitz_1978.jpg	ms	low	-1
en	Steve_F._Anderson	File:The_American_florist_-_a_weekly_journal_for_the_trade_(1914)_(18116081946).jpg	ms	low	-1
en	Steve_F._Anderson	File:Name_that_bridge..it's_now_called_Knight's_Way_Bridge_-_geograph.org.uk_-_592781.jpg	ms	low	-1
en	Stock_Exchange_Executive_Council	File:The_American_florist_-_a_weekly_journal_for_the_trade_(1921)_(17958086368).jpg	ms	low	-1
en	Stovepipe_system	File:Mitchell_&_Stealey_Map_of_Mexico_1847_UTA_(Map_of_Mexico).jpg	ms	low	-1
en	Stovepipe_system	File:Hunslet_3194_(8406652204).jpg	ms	low	-1
en	Stovepipe_system	File:Ventilation_for_dwellings,_rural_schools_and_stables_(1908)_(14597329079).jpg	ms	low	-1
en	Susan_Freedman	File:Maitland_Art_Center,_231_West_Packwood_Avenue,_Maitland,_Orange_County,_FL_HABS_FLA,48-MAIT,1-_(sheet_15_of_26).tif	ms	low	-1
en	Susan_Freedman	File:Maitland_Art_Center,_231_West_Packwood_Avenue,_Maitland,_Orange_County,_FL_HABS_FLA,48-MAIT,1-_(sheet_17_of_26).tif	ms	low	-1
en	T_Brigade_Group	File:Tysklandsbrigaden,_øvelse_Skandia_III_-_Fo30141603010023.jpg	ms	low	0
en	Tanzania_gecko	File:TEBG.png	ms	low	-1
en	Tanzania_gecko	File:Dwarf_Yellow-headed_gecko.jpg	ms	low	-1
en	Tanzania_gecko	File:Zürich_Zoo_Tanzania_blue_gecko_(15727077154).jpg	ms	low	1
en	Tanzania_gecko	File:Lygodactylus_luteopicturatus-Dar_es_Salaam_Tanzania.jpg	ms	low	-1
en	Temporary_resident	File:FEMA_-_31034_-_Temporary_Housing_unit_shower_and_a_resident_in_Kansas.jpg	ms	low	-1
en	Temporary_resident	File:FEMA_-_40530_-_Residents_at_a_temporary_Red_Cross_shelter_in_Fargo_in_North_Dakota.jpg	ms	low	-1
en	Temporary_resident	File:Temporary_Mud_Flat_Residents_-_geograph.org.uk_-_247743.jpg	ms	low	-1
en	Temporary_resident	File:FEMA_-_30069_-_FEMA_worker_and_resident_talk_in_Kansas.jpg	ms	low	-1
en	TGR_Foundation	File:DK_TGR_radiokaede.jpg	ms	low	-1
en	TGR_Foundation	File:ZS-TGR_Douglas_DC-9_All_White_C-s_(7691723656).jpg	ms	low	-1
en	TGR_Foundation	File:TGR_servery.JPG	ms	low	-1
en	TGR_Foundation	File:TGR_X1_locomotive.jpg	ms	low	-1
en	TGR_Foundation	File:HS-TGR_Boeing_744_THAI_(7880161892).jpg	ms	low	-1
en	The_Black_Velvet_Gown	File:Italian_castles_and_country_seats_(1911)_(14590900090).jpg	ms	low	-1
en	The_Black_Velvet_Gown	File:Tales_of_adventure_and_stories_of_travel_of_fifty_years_ago_(1893)_(14784802275).jpg	ms	low	-1
en	The_Black_Velvet_Gown	File:When_mother_lets_us_play_(1911)_(14780733711).jpg	ms	low	-1
en	The_red_rose_cafe	File:Pub_quiz_Finnish_championships_at_Viking_XPRS_2015.jpg	ms	low	-1
en	The_red_rose_cafe	File:Autumn_edition_1920_-_our_new_guide_to_rose_culture_(1920)_(20324920546).jpg	ms	low	-1
en	The_red_rose_cafe	File:The_Southern_States_(1893)_(14781747854).jpg	ms	low	-1
en	The_Trouble_with_Tracy	File:Florists'_review_(microform)_(1912)_(16493000858).jpg	ms	low	-1
en	The_Trouble_with_Tracy	File:Controlling_field_rodents_in_California_(1953)_(20505198479).jpg	ms	low	-1
en	The_Trouble_with_Tracy	File:Masonic_Temple_building_-_Bozeman_Montana_-_2013-070-09.jpg	ms	low	-1
en	Thomas_Nowell	File:Wenceslas_Hollar_-_Alexander_Nowell_(monument)_(State_2).jpg	ms	low	-1
en	Thomas_Nowell	File:The_Messenger_(1917)_(1917)_(14760584826).jpg	ms	low	-1
en	Timeline_of_environmental_history	File:Governor_Cooper_Celebrates_New_Section_of_Interstate_73_(35068214121).jpg	ms	low	-1
en	Timeline_of_environmental_history	File:Timeline_of_key_events_in_the_TEDDY_study.png	ms	low	-1
en	Tiny_Croft	File:Reinigeadal_Main_Street_1976_-_geograph.org.uk_-_21299.jpg	ms	low	-1
en	Tiny_Croft	File:Coates_-_geograph.org.uk_-_206979.jpg	ms	low	-1
en	Tiny_Croft	File:Sculpture_on_All_Saints'_church_-_geograph.org.uk_-_1081167.jpg	ms	low	-1
en	Tjuvjakt	File:Браконьеры.jpg	ms	low	-1
en	Tjuvjakt	File:Bécasses_braconnage.jpg	ms	low	-1
en	Tjuvjakt	File:Włocławek-bird_killed_by_poachers.jpg	ms	low	-1
en	Tjuvjakt	File:Črni_svatje23.jpg	ms	low	-1
en	Toh_EnJoe	File:Integration.jpg	ms	low	-1
en	Tom_Silvas	File:2016-02-01_Tom_Gerhardt_mit_Lebensgefährtin_Nadja_da_Silva_(2).jpg	ms	low	-1
en	Tom_Silvas	File:Tom_Gerhardt_mit_Nadja_da_Silva.jpg	ms	low	-1
en	Tom_Silvas	File:Brasão_de_Manuel_da_Silva,_Bispo_de_Viseu.png	ms	low	-1
en	Transition_management	File:BLM_Eastern_States_Connects_America’s_Heroes_with_Public_Lands_(14336175959).jpg	ms	low	-1
en	Transition_management	File:Zane_Grey_Cabin_on_the_Rogue_River_(15853992586).jpg	ms	low	-1
en	Transition_management	File:Red_Cliffs_NCA_(9425520482).jpg	ms	low	-1
en	Transition_management	File:DSC_0003_(6658828533).jpg	ms	low	-1
en	Transition_management	File:Zane_Grey_Cabin_on_the_Rogue_River_(15692489340).jpg	ms	low	-1
en	Tresi_Rudolph	File:Grabstätte_Tresi_Rudolph.jpg	ms	low	0
en	Two_Days_and_Two_Nights	File:Tango_Bodypainting_Human_Statue_Bodyart_(9090245113).jpg	ms	low	-1
en	Two_Days_and_Two_Nights	File:For_two_days_and_two_nights_the_boat_was_and_hither_and_thither.jpg	ms	low	-1
en	Two's_complement	File:Entries_in_Police_Communications_Book_(15138233300)_(2).jpg	ms	low	-1
en	Two's_complement	File:Samantha_Armytage.jpg	ms	low	-1
en	Two's_complement	File:Hutchings,_Sealy_&_CO_Buildings_--_Galveston.jpg	ms	low	-1
en	Two's_complement	File:Bulletin_of_the_University_of_Rhode_Island_-_catalog_number_(1906)_(14591757398).jpg	ms	low	-1
en	Unique_Property_Reference_Number	File:Matrix_NC_with_cover_off.jpg	ms	low	-1
en	Unique_Property_Reference_Number	File:Al-Bawwâb_001.jpg	ms	low	-1
en	Uzan_(river)	File:PikiWiki_Israel_17973_Geography_of_Israel.jpg	ms	low	-1
en	Uzan_(river)	File:PikiWiki_Israel_17975_Geography_of_Israel.jpg	ms	low	-1
en	Uzan_(river)	File:Qizil_Üzan.JPG	ms	low	-1
en	Walcott_Lake	File:Smithsonian_miscellaneous_collections_(1916)_(14782126445).jpg	ms	low	-1
en	Walcott_Lake	File:Smithsonian_miscellaneous_collections_(1924)_(14577127568).jpg	ms	low	-1
en	Walk_Out_Backwards	File:Anatomy,_physiology_and_hygiene_(1900)_(14592532370).jpg	ms	low	-1
en	Walk_Out_Backwards	File:Great_Migration_in_Mara_River,_Serengeti_by_Tanzania_GET_Safaris.jpg	ms	low	-1
en	William_Frederick_Evans	File:Aves_Hawaiienses_(Pl._44)_(8464082653).jpg	ms	low	-1
en	William_Frederick_Evans	File:Pied_Piper2.jpg	ms	low	-1
en	William_Frederick_Evans	File:Gastrochilus_intermedius_Paxton.jpg	ms	low	-1
en	William_Frederick_Evans	File:Aves_Hawaiienses_(Pl._63)_(8465188122).jpg	ms	low	-1
en	Willie_Frame	File:Tell_Them_Willie_Boy_Is_Here_–_Katharine_Ross_and_Robert_Redford_stills.jpg	ms	low	-1
en	Willie_Frame	File:Morlanich_Longhouse_2004.jpg	ms	low	-1
en	Willie_Frame	File:The_United_States_Senate,_A.D._1850,_by_Peter_F._Rothermel.jpg	ms	low	-1
en	X_SS_Corps	File:GA_Marine_Scout_Sniper_Rifle_Variant_1.jpg	ms	low	-1
en	X_SS_Corps	File:Badge,_regimental_(AM_2001.25.617-1).jpg	ms	low	-1
en	X_SS_Corps	File:Medal,_campaign_(AM_2001.25.616.2-1).jpg	ms	low	-1
vi	119_Tauri	File:119_Tauri_map_(english).png	ms	low	1
vi	119_Tauri	File:The_Celestial_Zoo_infographic_wikimedia.png	ms	low	-1
vi	119_Tauri	File:119_Tauri(english)new.png	ms	low	1
vi	119_Tauri	File:Rubinstern.119Tauri.jpg	ms	low	0
vi	119_Tauri	File:Aldebaran.jpg	ms	low	-1
vi	1910_Mikhailov	File:E.S._Mikhailov_by_K.Somov_(1916).jpg	ms	low	-1
vi	204_TCN	File:Arthur_and_Fritz_Kahn_Collection_1889-1932_(20150495688).jpg	ms	low	-1
vi	204_TCN	File:Arthur_and_Fritz_Kahn_Collection_1889-1932_(20312603316).jpg	ms	low	-1
vi	26_tháng_3	File:Antecedentes_do_Golpe_de_1964_–_Motim_na_Marinha_-_3.tif	ms	low	-1
vi	26_tháng_3	File:Bao_Thang.jpg	ms	low	-1
vi	26_tháng_3	File:Antecedentes_do_Golpe_de_1964_–_Motim_na_Marinha_-_11.tif	ms	low	-1
vi	26_tháng_3	File:Antecedentes_do_Golpe_de_1964_–_Motim_na_Marinha_–_Cabo_Anselmo_e_Sargento_Garcia_no_Automóvel_Clube.tif	ms	low	-1
vi	332_Siri	File:Atrophy20.png	ms	low	-1
vi	83_Leonis_Bb	File:83_Leonis_Bb.jpg	ms	low	1
vi	Acacia_graniticola	File:Acacia_graniticolaDistMap405.png	ms	low	1
vi	Acheron_trux	File:Acheron_trux_(28045161350).jpg	ms	low	1
vi	Agave_gigantensis	File:A048_agave_gigantensis_-_Flickr_-_Juan_Ignacio_1976.jpg	ms	low	1
vi	Agave_gigantensis	File:Lanzarote_-_Agave_gigantesis.jpg	ms	low	1
vi	Alessandria_della_Rocca	File:Alessandria_della_RoccaLocatie.png	ms	low	1
vi	Altdorf,_Sudliche_Weinstrasse	File:Geograph-050442-Altdorf,_altes_Rathaus.jpg	ms	low	1
vi	Altdorf,_Sudliche_Weinstrasse	File:Geograph-050435-Altdorf,_protestantische_Kirche.jpg	ms	low	0
vi	Amaniastabarqa	File:Nuri_Pyramid_Nu_-II_Kushite_(Napatan).jpg	ms	low	1
vi	Amaniastabarqa	File:Nuri_Pyramids_Nu_V,_III,_XX,_&_II_Kushite_(Napatan)_(1e).jpg	ms	low	1
vi	Ammothea_ovatoides	File:Ammothea_ovatoides.jpeg	ms	low	1
vi	Anaphalis_subdecurrens	File:Anaphalis_subdecurrens-2-ondikkadai-yercaud-salem-India.JPG	ms	low	1
vi	Ang_Nan_I	File:Münster,_St.-Paulus-Dom,_Alter_Chor_--_2019_--_3896.jpg	ms	low	-1
vi	Ang_Nan_I	File:Tainan_Streetscene_amk.jpg	ms	low	-1
vi	Ang_Nan_I	File:Mitad_del_Mundo,_Quito,_Ecuador,_2015-07-22,_DD_06.JPG	ms	low	-1
vi	Ang_Nan_I	File:Azogues_Ecuador_01.jpg	ms	low	-1
vi	Ang_Nan_I	File:Hylocereus_undatus-fruit20180201_118(07,24,36).jpg	ms	low	-1
vi	Ang_Nan_I	File:Iglesia_de_San_Francisco,_Quito,_Ecuador,_2015-07-22,_DD_178.JPG	ms	low	-1
vi	Aphanotriccus_audax	File:Aphanotriccus_audax_58380546.jpg	ms	low	1
vi	Arctotis	File:Arctotis_fastuosa-20200808-RM-090527.jpg	ms	low	1
vi	Arctotis	File:Arctotis_venusta0.jpg	ms	low	1
vi	Arctotis	File:Arctotis_April_2013-3.jpg	ms	low	1
vi	Arctotis_decurrens	File:Scelophysa_trimeni_cropped_2.jpg	ms	low	0
vi	Arichanna_similaria	File:Lepidoptera2RobinsonPZSL1867.jpg	ms	low	-1
vi	Aristida_stipoides	File:Beiträge_zur_Flora_und_Pflanzengeographie_Australiens_(Taf._XIV)_(6794870094).jpg	ms	low	1
vi	Arthur_Henrys	File:Arthur_Henry_Dutton.jpg	ms	low	-1
vi	Arthur_Henrys	File:Bust_of_Henry_Arthur_Jones.jpg	ms	low	-1
vi	Arthur_Henrys	File:Rawlinson,_Sir_Henry_Creswick,_par_Arthur_J.Melhuish,_BNF_Gallica.jpg	ms	low	-1
vi	Arthur_Henrys	File:Arthur_Henry_Morris_(1861—1939).jpg	ms	low	-1
vi	Arthur_Henrys	File:Portrait_of_Henry_Arthur_Jones.jpg	ms	low	-1
vi	Asphodelus_ayardii	File:Asphodelus_ayardii_TalloInflorescencia_2010-3-29_DehesaBoyalPuertollano.jpg	ms	low	1
vi	Asphodelus_ayardii	File:Asphodelus_ayardii_EspigaFloral_2011-4-15_CampodeCalatrava.jpg	ms	low	1
vi	Asphodelus_ayardii	File:Asphodelus_ayardii_Habitus_2010-3-29_DehesaBoyalPuertollano.jpg	ms	low	1
vi	Athetis_squalida	File:PZSL1889Plate52.png	ms	low	-1
vi	Athyrium_cyclosorum	File:Athyrium_filix-femina_2zz.jpg	ms	low	-1
vi	Athyrium_cyclosorum	File:P20130819-0047—Athyrium_filix-femina_v_cyclosorum—RPBG_(9602970180).jpg	ms	low	1
vi	Athyrium_cyclosorum	File:Two_interesting_ferns_-_Flickr_-_brewbooks.jpg	ms	low	1
vi	Athyrium_cyclosorum	File:Athyrium_filix-femina_1zz.jpg	ms	low	1
vi	Athyrium_cyclosorum	File:P20110611-0067--Athyrium_filix-femina--RPBG_(10919315573).jpg	ms	low	-1
vi	Átmốtphe_tiêu_chuẩn	File:N2O_Nitrous_oxyde_Protoxyde_d'azote_évolution_selon_la_NOAA_1975_2015.jpg	ms	low	-1
vi	Attagenus_fasciatopunctatus	File:NHMUK014092555_Attagenus_fasciatopunctatus_Reitter_whole_dorsal_X_2.0.jpg	ms	low	1
vi	Bagisara_paulensis	File:CATALOGUE-BM-PLATE_CXLI.jpg	ms	low	1
vi	Banksia_media	File:Banksia_caleyi_MHNT.BOT.2008.11.37.jpg	ms	low	-1
vi	Banksia_media	File:Banksia_grandis_MHNT.jpg	ms	low	-1
vi	Banksia_media	File:Banksia_candolleana_MHNT.BOT.2008.11.33.jpg	ms	low	-1
vi	Banksia_media	File:Banksia_media.JPG	ms	low	1
vi	Banksia_media	File:Banksia_menziesii_MHNT.BOT.2008.11.36.jpg	ms	low	-1
vi	Banksia_media	File:Banksia_media_inflorescence.jpg	ms	low	1
vi	Banksia_media	File:Banksia_integrifolia_MHNT.BOT.2008.11.34.jpg	ms	low	-1
vi	Bên_tóc_mai_không_phải_hải_đường_hồng	File:Tổ_sư_Minh_Hải_Pháp_Bảo.jpg	ms	low	-1
vi	Bên_tóc_mai_không_phải_hải_đường_hồng	File:TỔ_MINH_HẢI_-_ĐẮC_TRÍ_-_PHÁP_BẢO.jpg	ms	low	-1
vi	Benthonella	File:Benthonella_tenella_(MNHN-IM-2012-7068).jpeg	ms	low	1
vi	Benthonella	File:Benthonella_tenella_(MNHN-IM-2012-7067).jpeg	ms	low	1
vi	Bernard_H_110	File:Kröningsvagnen_-_Livrustkammaren_-_77270.tif	ms	low	-1
vi	Bernard_H_110	File:The_Springfield_News-Leader_on_January_1,_1913.jpg	ms	low	-1
vi	Bernard_H_110	File:Drawing_(BM_1895,0915.437_2).jpg	ms	low	-1
vi	Bernard_H_110	File:The_Marriage_of_the_Virgin_A14337.jpg	ms	low	-1
vi	Bernard_H_110	File:Jozef_vertelt_zijn_dromen,_RP-P-OB-292.jpg	ms	low	-1
vi	Bernard_H_110	File:Union_-_painted_By_T(ompkins)_H._Matteson_;_engraved_by_H(enry)_S._Sadd._LCCN2004665352.tif	ms	low	-1
vi	Bernard_H_110	File:De_reus_Cajanus_te_Haarlem,_RP-T-1993-110.jpg	ms	low	-1
vi	Beuvry-la-Forêt	File:Beuvry-la-Forêt_-_Cimetière_de_Beuvry-la-Forêt_(20).JPG	ms	low	0
vi	Beuvry-la-Forêt	File:Beuvry-la-Forêt_-_Cimetière_de_Beuvry-la-Forêt_(04).JPG	ms	low	1
vi	Beuvry-la-Forêt	File:Beuvry-la-Forêt_-_Cimetière_de_Beuvry-la-Forêt_(05).JPG	ms	low	1
vi	Bình_Trung,_Chợ_Đồn	File:Truongsinhthang.jpg	ms	low	-1
vi	Bình_Trung,_Chợ_Đồn	File:Tổ_sư_Minh_Hải_Pháp_Bảo.jpg	ms	low	-1
vi	Bình_Trung,_Chợ_Đồn	File:Nội_Thất_Bình_Gia.jpg	ms	low	-1
vi	Bình_Trung,_Chợ_Đồn	File:Tăng_Cang_Hoằng_Tịnh_(2).jpg	ms	low	-1
vi	Blechnum_norfolkianum	File:Blechnum_norfolkianum_(Heward)_C.Chr._(AM_AK329896-1).jpg	ms	low	1
vi	Blechnum_norfolkianum	File:Blechnum_norfolkianum_(Heward)_C.Chr._(AM_AK280750).jpg	ms	low	1
vi	Blechnum_norfolkianum	File:Blechnum_norfolkianum_kz3.jpg	ms	low	1
vi	Blechnum_norfolkianum	File:Blechnum_norfolkianum_(Heward)_C.Chr._(AM_AK290484-1).jpg	ms	low	1
vi	Blechnum_norfolkianum	File:Blechnum_norfolkianum_(Heward)_C.Chr._(AM_AK296885-1).jpg	ms	low	1
vi	Blechnum_norfolkianum	File:Blechnum_norfolkianum_(Heward)_C.Chr._(AM_AK290484-2).jpg	ms	low	1
vi	Bombus_sonorus	File:Bombus_sonorus.jpg	ms	low	1
vi	Brocchinia_tanimbarensis	File:Brocchinia_tanimbarensis_(MNHN-IM-2000-2137).jpeg	ms	low	1
vi	Brotte-lès-Luxeuil	File:2016-07_-_Brotte-lès-Luxeuil_-_05.jpg	ms	low	1
vi	Brotte-lès-Luxeuil	File:Mairie._Brotte-lès-Luxeuil.jpg	ms	low	0
vi	Brotte-lès-Luxeuil	File:2016-07_-_Brotte-lès-Luxeuil_-_01.jpg	ms	low	1
vi	Brotte-lès-Luxeuil	File:2016-07_-_Brotte-lès-Luxeuil_-_10.jpg	ms	low	1
vi	Brotte-lès-Luxeuil	File:2016-07_-_Brotte-lès-Luxeuil_-_07.jpg	ms	low	1
vi	Brotte-lès-Luxeuil	File:2016-07_-_Brotte-lès-Luxeuil_-_26.jpg	ms	low	1
vi	Bryolymnia_bicon	File:CATALOGUE-BM-PLATE_CXL.jpg	ms	low	1
vi	Buchanania_axillaris	File:Buchanania_axillaris_(Cuddapah_Almond)_09.jpg	ms	low	1
vi	Buchanania_axillaris	File:Buchanania_axillaris_(Cuddapah_Almond)_01.jpg	ms	low	1
vi	Buchanania_axillaris	File:Buchanania_axillaris_(Cuddapah_Almond)_05.jpg	ms	low	1
vi	Butera	File:Panorama_Butera.jpg	ms	low	1
vi	Butera	File:Palazzo_Butera_facciata.jpg	ms	low	1
vi	Butera	File:Butera_General_view.JPG	ms	low	1
vi	Butera	File:Serbatoio_a_Butera.jpg	ms	low	0
vi	Butera	File:Sam_Butera_1961.JPG	ms	low	-1
vi	Butera	File:Federico_Butera.jpg	ms	low	1
vi	Cá_ó_vằn	File:Crocodylus_acutus_mexico_01.jpg	ms	low	-1
vi	Cá_ó_vằn	File:Helkivad_ööpilved_Kuresoo_kohal.jpg	ms	low	-1
vi	Cá_ó_vằn	File:Hamburg,_Speicherstadt,_Block_P_--_2016_--_3330-6.jpg	ms	low	-1
vi	Cá_ó_vằn	File:Jokulsarlon_lake,_Iceland.jpg	ms	low	-1
vi	Cá_ó_vằn	File:Bedford_CA_van._E10_-_Flickr_-_sludgegulper.jpg	ms	low	-1
vi	Cá_ó_vằn	File:Eilean_Donan_castle_-_95mm.jpg	ms	low	-1
vi	Cá_ó_vằn	File:Rio_San_Canciano_o_Ca'Widmann_Palazzo_Soranzo_Van_Axel_Venezia.jpg	ms	low	-1
vi	Caesulia_axillaris	File:Caesulia_axillaris_(6361539753).jpg	ms	low	1
vi	Caesulia_axillaris	File:Caesulia_axillaris_-_Pink_Node_Flower_(5039452132).jpg	ms	low	1
vi	Caesulia_axillaris	File:Caesulia_axillaris_(6361529827).jpg	ms	low	1
vi	Caesulia_axillaris	File:Caesulia_axillaris_(6361548175).jpg	ms	low	1
vi	Callopistria_minor	File:(2308)_The_Latin_(Callopistria_juventina)_(28006795602).jpg	ms	low	-1
vi	Campylopus_bicolor	File:Villous_myrtle_on_moss_on_sandstone.jpg	ms	low	1
vi	Cao_Ly_Thuận_Tông	File:Khu_do_thi_ha_tien_-_9_-_2018.jpg	ms	low	-1
vi	Carex_graminifolia	File:Quaking_Aspen_Canyon_-_Flickr_-_aspidoscelis_(2).jpg	ms	low	-1
vi	Carex_hartmanii	File:Carex_hartmanii.JPG	ms	low	1
vi	Carex_hartmanii	File:Carex_hartmanii_kz02.jpg	ms	low	1
vi	Carex_hartmanii	File:Carex_hartmanii_inflorescens_(01).jpg	ms	low	1
vi	Carex_hartmanii	File:Carex_hartmanii_kz01.jpg	ms	low	1
vi	Carex_hartmanii	File:Carex_hartmanii_inflorescens_(02).jpg	ms	low	1
vi	Cầu_Bến_Tượng	File:Ambigram_This_joy_You_shit_(black_and_yellow_-_animated).gif	ms	low	-1
vi	Cầu_Bến_Tượng	File:Cầu_thang_trong_lòng_tượng_Chúa..JPG	ms	low	-1
vi	Cầu_Bến_Tượng	File:CauBenTuongTPThaiNguyen_1.png	ms	low	1
vi	Cầu_Bến_Tượng	File:Sthefany_Brito_gives_interview_for_ArteBlitz,_2019_(01).jpg	ms	low	-1
vi	Caviceps	File:Biologia_Centrali-Americana_-_Endoiastus_caviceps.jpg	ms	low	-1
vi	Caviceps	File:Treptoplatypus_caviceps_female.jpg	ms	low	-1
vi	Caviceps	File:Treptoplatypus_caviceps_dorsal.jpg	ms	low	-1
vi	Caviceps	File:Treptoplatypus_caviceps_male.jpg	ms	low	-1
vi	Caviceps	File:Membrac.jpeg	ms	low	-1
vi	Chactún	File:Fenómenos_Paranormales_Chactún.jpg	ms	low	0
vi	Chactún	File:Casaprincipal.JPG	ms	low	-1
vi	Chelsi_Smith	File:USS_Mesa_Verde_(LPD_19)_140720-N-BD629-187_(14731778002).jpg	ms	low	-1
vi	Chiêu_Dương_mộ_bạc	File:Tổ_sư_Minh_Hải_Pháp_Bảo.jpg	ms	low	-1
vi	Chilly-le-Vignoble	File:Tombe_de_Charles_Chamberland.jpg	ms	low	1
vi	Chilly-le-Vignoble	File:Église_St_Georges_Chilly_Vignoble_1.jpg	ms	low	1
vi	Chilly-le-Vignoble	File:Église_St_Georges_Chilly_Vignoble_2.jpg	ms	low	1
vi	Chiropetalum_berteroanum	File:Chiropetalum_berteroanum.jpg	ms	low	1
vi	Cksum	File:Walking_Down_Broadway_lobby_card.jpg	ms	low	-1
vi	Cksum	File:Walking_Down_Broadway_lobby_card_(cropped).jpg	ms	low	-1
vi	Cleroclytus_gracilis	File:Jacobs67.jpg	ms	low	-1
vi	Cô_dâu_vàng	File:Co-vang-tai-Nghe-An_HTTL.jpg	ms	low	-1
vi	Cô_dâu_vàng	File:Lá_Cờ_Hoà_Giải_Của_Nước_Việt_Nam.jpg	ms	low	-1
vi	Cô_dâu_vàng	File:大越史記全書之陳益稷2.jpg	ms	low	-1
vi	Cô_dâu_vàng	File:Hoi_An_the_ky_17_(2).jpg	ms	low	-1
vi	Cô_dâu_vàng	File:PHU_NU_CA_MAU.jpg	ms	low	-1
vi	Cơ_giới_hóa_chiến_tranh	File:PHU_NU_CA_MAU.jpg	ms	low	-1
vi	Cyanea_acuminata	File:Trees_and_shrubs,_hardy_in_the_British_isles_(1914)_(14594923588).jpg	ms	low	-1
vi	Cyanea_pilosa	File:Cyanea_pilosa.jpg	ms	low	1
vi	Dacryodes_camerunensis	File:Dacryodes_camerunensis-NMNH-03316372.jpg	ms	low	1
vi	Desmodium_brachypodum	File:Desmodium_brachypodum_leaflet2_DC_(16335786976).jpg	ms	low	1
vi	Desmodium_brachypodum	File:Desmodium_brachypodum_fruit2_DC_(16175874287).jpg	ms	low	1
vi	Desmodium_brachypodum	File:Desmodium_brachypodum_leaf2_DC_(16174381140).jpg	ms	low	1
vi	Diêu_Bình_Trọng	File:Rpg-7_ammunition_Russia_russian_001.jpg	ms	low	-1
vi	Diêu_Bình_Trọng	File:Motorbike_taxi_drivers_in_Cat_Ba_town.JPG	ms	low	-1
vi	Diêu_Bình_Trọng	File:Nha_khoa_uy_tín_tại_Thái_Bình.jpg	ms	low	-1
vi	Diêu_Bình_Trọng	File:Nội_Thất_Bình_Gia.jpg	ms	low	-1
vi	Diêu_Bình_Trọng	File:Tăng_Cang_Hoằng_Tịnh_(2).jpg	ms	low	-1
vi	Diogo_Campos_Gomes	File:Palácio_de_São_Marcos_-_Vila_Verde_-_Portugal_(26806406711).jpg	ms	low	-1
vi	Diogo_Campos_Gomes	File:Palácio_de_São_Marcos_-_Vila_Verde_-_Portugal_(30270846904).jpg	ms	low	-1
vi	Diogo_Campos_Gomes	File:Palácio_de_São_Marcos_-_Vila_Verde_-_Portugal_(9501793025).jpg	ms	low	-1
vi	Diogo_Campos_Gomes	File:Igreja_Matriz_de_Mazedo_-_Portugal_(16447696722).jpg	ms	low	-1
vi	Dossenus	File:Habronattus_dossenus_Griswold,_1987_(SDSU_TAC000566)_002.jpg	ms	low	-1
vi	Dossenus	File:Habronattus_dossenus_Griswold,_1987_(SDSU_TAC000567)_002.jpg	ms	low	-1
vi	Dossenus	File:Kaldari_Habronattus_dossenus_male_02.jpg	ms	low	-1
vi	Dossenus	File:Habronattus_dossenus_Griswold,_1987_(SDSU_TAC000564)_001.jpg	ms	low	-1
vi	Đại_Hán-Hòa_từ_điển	File:Ấn_vàng_trọng_Đại_Nội_(1).jpg	ms	low	-1
vi	Đại_Hán-Hòa_từ_điển	File:Trường_lang_Đại_nội_Huế_(3).jpg	ms	low	-1
vi	Đại_học_Al-Qarawiyyin	File:University_karaouiyine_fes.jpg	ms	low	1
vi	Đậu_vảy_ốc_nhám	File:Alysicarpus_rugosus-NMNH-13470568.jpg	ms	low	1
vi	Địa_chỉ	File:20110102_Kharanaq_old_city_Iran.jpg	ms	low	-1
vi	Địa_chỉ	File:20110419_Ani_North_Walls_Turkey_Panorama.jpg	ms	low	-1
vi	Định_Hưng,_Bảo_Định	File:Thái_Bình_Hưng_Bảo_-_Scott_Semans.jpg	ms	low	-1
vi	Echeandia_flavescens	File:Continental_Divide_Trail_-_Flickr_-_aspidoscelis_(11).jpg	ms	low	1
vi	Echeandia_flavescens	File:Doagy_Canyon_-_Flickr_-_aspidoscelis_(4).jpg	ms	low	1
vi	Eileen_Parsons	File:WWII_bracelet_reunited_with_owner,_daugther_of_WWII_veteran_151022-Z-XI378-008.jpg	ms	low	-1
vi	Eileen_Parsons	File:WWII_bracelet_reunited_with_owner,_daugther_of_WWII_veteran_151022-Z-XI378-004.jpg	ms	low	-1
